,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,as_5,ba_5,sr_5,zn_5,mn_5,al_5,li_5,ni_5,E6,E
0,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.020700164175911744,0.0,3.2624295443669605e-07,0.0,4.457968851304277e-07,383.63548154399996,4976.775,-1.05145675439136e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7666949619586
1,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02212137577398594,0.0,4.105515300300505e-07,0.0,4.678455852171789e-07,383.63548154399996,4976.775,-2.959574978201967e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7681161735566
2,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.023235769694546108,0.0,3.87339476607036e-07,0.0,4.893366566669216e-07,383.63548154399996,4976.775,-1.2748308280572621e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7692305674772
3,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.021606142207639192,0.0,3.8010750516403474e-07,0.0,4.6376590933878175e-07,383.63548154399996,4976.775,-3.4774171270451814e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7676009399903
4,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02350712159543565,0.0,3.742280961309664e-07,0.0,4.7383289415770273e-07,383.63548154399996,4976.775,-1.6984294808256708e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7695019193781
5,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02107619848225021,0.0,3.598876925451582e-07,0.0,4.2122158688731814e-07,383.63548154399996,4976.775,-1.2118264109587055e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7670709962649
6,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.0201407549417269,0.0,3.776722283867613e-07,0.0,4.310951671574623e-07,383.63548154399996,4976.775,-1.7927731520807014e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7661355527244
7,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.021546953669635913,0.0,3.5701138032144246e-07,0.0,4.688921611534791e-07,383.63548154399996,4976.775,-2.2098967559467606e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7675417514523
8,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.024128796530034694,0.0,4.227111828517046e-07,0.0,5.30747102028949e-07,383.63548154399996,4976.775,-3.61364589371883e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7701235943127
9,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02205083574547045,0.0,3.6612785512802946e-07,0.0,4.450974657320138e-07,383.63548154399996,4976.775,-4.1237448668172273e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7680456335281
