,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,as_5,ba_5,sr_5,zn_5,mn_5,al_5,li_5,ni_5,E6,E
0,150,4.741903252197481,4.6,150,29,0.3726047535794708,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02240207702004878,0.0,3.7108939157498686e-07,0.0,4.4649651142332433e-07,383.63548154399996,4976.775,-2.2693207520881757e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7683968748027
1,150,4.741903252197481,4.6,150,29,0.31886319877231,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.017920554932118925,0.0,3.4180702696225804e-07,0.0,4.366684632724256e-07,383.63548154399996,4976.775,-1.1842991241162146e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7639153527148
2,150,4.741903252197481,4.6,150,29,0.3839202413815175,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022253329556336007,0.0,3.265481521290577e-07,0.0,4.859114413577591e-07,383.63548154399996,4976.775,-1.6994943716428726e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.768248127339
3,150,4.741903252197481,4.6,150,29,0.35100136316415764,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02073917731568242,0.0,3.7757840130697707e-07,0.0,4.015316520724406e-07,383.63548154399996,4976.775,-8.023480092509814e-135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.76673397509836
4,150,4.741903252197481,4.6,150,29,0.35755921249727446,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020731441696867255,0.0,4.1010347533723696e-07,0.0,4.3348663277871753e-07,383.63548154399996,4976.775,-1.8524151532594537e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7667262394795
5,150,4.741903252197481,4.6,150,29,0.3574273474704485,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02456400620573787,0.0,3.905984014586352e-07,0.0,5.035859744860199e-07,383.63548154399996,4976.775,-9.530294019173297e-135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7705588039884
6,150,4.741903252197481,4.6,150,29,0.329780318229963,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02187016194923178,0.0,3.789161225216332e-07,0.0,4.457838045315427e-07,383.63548154399996,4976.775,-2.572838799937944e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.76786495973187
7,150,4.741903252197481,4.6,150,29,0.3579643837063799,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019226554980723863,0.0,3.738754596173267e-07,0.0,3.9538010844261294e-07,383.63548154399996,4976.775,-1.499195322509729e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7652213527634
8,150,4.741903252197481,4.6,150,29,0.3419837135160985,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022362984973320104,0.0,3.2912278629503785e-07,0.0,4.7621039569432694e-07,383.63548154399996,4976.775,-2.020026789577199e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.76835778275597
9,150,4.741903252197481,4.6,150,29,0.3711865670385092,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.021427246309587752,0.0,4.2840072852188346e-07,0.0,4.3939777572481505e-07,383.63548154399996,4976.775,-1.59894391873347e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.76742204409226
10,150,4.741903252197481,4.6,150,29,0.33757773942817354,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019688947976957867,0.0,3.881361729500909e-07,0.0,4.0755212178124267e-07,383.63548154399996,4976.775,-2.1164219093337543e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7656837457596
11,150,4.741903252197481,4.6,150,29,0.35215820015916255,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.021843043808628563,0.0,4.0983661976413355e-07,0.0,4.419002425411067e-07,383.63548154399996,4976.775,-1.0973106003046433e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7678378415913
12,150,4.741903252197481,4.6,150,29,0.31845203684221607,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019557430758907625,0.0,3.3852255899320596e-07,0.0,4.1194050652712264e-07,383.63548154399996,4976.775,-4.368688505503322e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.76555222854154
13,150,4.741903252197481,4.6,150,29,0.3648067913969533,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.023832901839154406,0.0,3.4972510114676234e-07,0.0,5.260906572491022e-07,383.63548154399996,4976.775,-4.1119356251142673e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7698276996218
14,150,4.741903252197481,4.6,150,29,0.3634393080264822,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02117316343146207,0.0,3.765487420388168e-07,0.0,4.154521615037235e-07,383.63548154399996,4976.775,-1.3461765620570824e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.7671679612141
15,150,4.741903252197481,4.6,150,29,0.3306787061472203,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019859521302432896,0.0,3.7688232803528633e-07,0.0,4.1951841607549526e-07,383.63548154399996,4976.775,-2.770361837342839e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456127858696375e-131,0.1105132537827213,383.76585431908507
