,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,al_5,li_5,as_5,ni_5,mn_5,zn_5,sr_5,rb_5,cd_5,cu_5,br_5,hg_5,pb_5,f__5,fe_5,b__5,E6,E
25,159.0,6.002698748778989,5.275,38.02834874506913,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1262447380347763,0.03708920850980039,9.618872205569087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3215452703453,3.0,-0.11970651093698392,0.202032815592782,65.7972406854212,0.27828242339464354,0.03052260810855601,12.600427463696686,2.3977564544101253,173.58771825029538,0.7020654162917916,0.02291836650057907,0.001359608193535388,24.63702255074762,0.00042850560050947985,0.29121347181238033,23.352856647937113,87.55255541324942,14.138766407278471,0.08316173622717941,1.1587557576007192
26,159.0,6.002698748778989,5.275,36.61674904204658,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0762949652330524,0.035367279955205354,9.363967963886463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2572811724473,3.0,-0.7244347114422042,0.2330688714530549,65.75603199324306,0.6096915650704957,0.025815135181790305,18.53831325474803,3.457272586628728,372.7142861470684,1.7015474583567682,0.019865372109173274,0.0016725284278495086,90.91289403160512,0.0004282482407629439,0.51149070897689,30.18932839293577,82.43092793178572,10.75313600738415,0.0798216337670872,0.5363731295391306
27,159.0,6.002698748778989,5.275,43.10846853608888,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11058190872652628,0.037164426006214626,9.66648255624992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5524369935073998,3.0,-0.40311649209240213,0.23242557974740052,64.34603152780903,0.5997984741117804,0.03267721510462807,12.472630430238079,1.3966239880145688,173.66004013488163,1.6870017222706761,0.002615499999774745,0.0047705084933600895,77.21645073224259,0.0004628348761042842,0.5026553246472595,12.425263753123469,17.822899606463782,30.55644923453323,0.09517851161995733,1.1339171043084286
28,159.0,6.002698748778989,5.275,43.052763944619436,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12247131193714118,0.03715377178244637,9.51839334407271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5501418471539,3.0,-0.6006583037974428,0.2349648255924794,52.662480569474354,0.6154630667193335,0.03763165821565031,15.198069465012459,3.109371591455618,293.47015437039914,0.2664835918929003,0.011438643996506197,0.000414555660382633,9.335054469892393,0.00020136522071720648,0.2418391553998725,26.550099550049193,81.47112192012032,0.9477785987982444,0.09504211977621889,0.9220543511955348
29,159.0,6.002698748778989,5.275,37.320104903512316,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0933668684133605,0.03556885223605042,10.26056097123088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2889541921255998,3.0,-0.5026581379235093,0.23164609632539782,42.55809338258789,0.3657512352384037,0.043316267147622725,14.359060452967677,0.9503874414125353,280.3254031366398,1.2482338782318803,0.02294222986849938,0.001233643644961355,80.40314835982811,8.564195244570366e-05,0.4575212556270908,11.383395063504414,36.77305856281235,33.60362839934637,0.08149138022594259,0.7744205660146727
30,159.0,6.002698748778989,5.275,37.325662403178846,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11800266532720716,0.03850442400046021,10.363841330079419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2894132213963,3.0,-0.08652301511691811,0.23056521227915922,37.20526378476618,0.37104047417903724,0.01383463488840704,11.857684032339217,2.1736736447362426,148.5474544008028,0.4861218322366063,0.009992265190790928,0.004638439491092139,133.34706906350428,0.00026546872513218855,0.4424426231761372,15.337609340071541,66.66734031703983,9.646825509526728,0.08150112513940286,1.1663886660915777
31,159.0,6.002698748778989,5.275,40.378021840406404,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11891734785180566,0.03737401588008728,9.615266084895843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4280400611476998,3.0,-0.4128797922555009,0.2349217886420118,58.77139508487841,0.6731816834844029,0.02581247006590422,15.239211376319274,1.7301571737116885,237.39320683362007,0.2771791395699533,0.008513096393828646,0.005284469392270872,67.24721635632581,1.711533078029254e-05,0.5571583609228962,13.35979030527753,72.01163690528676,35.912036579462566,0.08872832349461764,0.9849712445350107
32,159.0,6.002698748778989,5.275,41.8668308566935,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.16426585255092124,0.038338307479271465,10.531174641369745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4959763932113,3.0,-1.1013346029603637,0.2310306310890659,64.95821669354007,0.33922596626118573,0.0388576050124073,13.913815045014479,1.339192947839626,165.05875123623832,0.8756420443174805,0.002751364500509805,0.0011948713987797001,54.13134509962257,0.0001318954685049894,0.268568202750225,33.270757543180885,41.64678558881505,4.372913880153838,0.09224434987072011,0.3226202875707351
33,159.0,6.002698748778989,5.275,37.5478510479853,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09106312500446301,0.03694558656073905,9.830085417853605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2995118653517,3.0,-0.6269831147761303,0.23493692640994687,65.67036118594521,0.3378034723855313,0.010089134296643161,15.386111678222063,3.1500763223680144,174.71270198418895,0.09135726578618764,0.0028859729304066815,0.004852251871568882,90.88469778362666,0.0003002466953869404,0.0638471465848164,27.864365152119323,57.41422158493139,15.85736561459318,0.08202610541083047,0.6634917309819371
34,159.0,6.002698748778989,5.275,43.83808438244928,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.15654414711188064,0.0387957199623429,9.803675934220307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5854871009977998,3.0,-0.31500557168890947,0.21214978026188547,66.10499375584124,0.36304722736867184,0.007848315266852665,15.007367130049456,3.2419930233664718,189.71703476384812,1.2327985422131191,0.0055165930196178405,0.0035091662943277403,22.860609726012086,4.144519394323004e-05,0.0014230836011117022,14.660684086588828,61.74082230130461,29.945204644226376,0.0969047750315581,1.2108421572285677
35,159.0,6.002698748778989,5.275,41.89119582551749,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10255563788015082,0.034721053545381436,9.631745639994012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4968944517526999,3.0,-0.3889367787580754,0.23384837547224188,66.15575975379761,0.30421166554696294,0.022688549217262443,14.864232726501207,3.421389870644688,196.1347874203816,0.14395744469530136,0.01830524505471004,0.005307562168026671,169.9801468152649,0.00021262001961516058,0.35994628181396865,32.84192675122104,80.27723912531138,32.27294067339055,0.09230627430739201,1.0977083094218656
36,159.0,6.002698748778989,5.275,36.575056778401446,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09938386461368781,0.03629416348812301,10.245410626466352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2554450553645,3.0,-0.9275966521867528,0.23476894147527352,18.182582830773725,0.43259556370921165,0.019703568278837135,17.254669534194004,1.0171078088376821,116.30799277466696,0.1999459353052437,0.01989098088816096,0.00039797916637279024,167.92132376271616,1.9193080908431136e-05,0.35613525340683766,28.938382682008008,0.558218123886626,0.740592692211618,0.07971907194748626,0.30818361051154575
