,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,as_5,rb_5,li_5,sr_5,al_5,ni_5,zn_5,mn_5,cu_5,fe_5,b__5,pb_5,br_5,hg_5,cd_5,f__5,E6,E
78,159.0,6.002698748778989,5.469209217702415,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11839518116627308,0.03702838327103993,10.495797652401777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.1561249646035063,0.1466200578726469,0.2838387754280856,59.431482564411006,102.94395685340935,0.19548981698574971,0.04234571555960454,1.5791732135653458,14.135111591362433,0.005308479231531392,49.84750736361997,18.781434117940503,0.5086969615712831,136.48622877257927,0.00027923199970601405,0.017534803600634155,5.374172631956235,0.08783011587653451,1.224365948238555
79,159.0,6.002698748778989,5.025407348574918,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12556300916402657,0.037265651955868014,10.289174282656315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-1.9496954096615833,0.2729843801977345,0.5866956956802762,65.76949616357714,365.33501590415784,0.23492306512908037,0.017622079907330297,2.131141175485281,18.462675039593062,0.0031611188383358826,22.654284192812867,14.325045953672788,0.37776472836236247,79.95912205108755,0.0004031436685774905,0.010455798758046782,10.279788231037633,0.08783011587653451,-0.5763723248172753
80,159.0,6.002698748778989,5.591485804893785,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1417351435931027,0.038184633883512537,9.603481050354173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-1.710108091085345,0.39645692315846637,1.588126382226451,58.95237057375356,362.262217783404,0.23467615750733423,0.04760795768477056,2.8787113997755216,13.225670269289706,0.0006442560030307886,43.78981782000804,6.6944504703478165,0.1727914258864635,60.94897703812423,0.00013139886766049114,0.01736094726958752,20.491227190176016,0.08783011587653451,-0.35295714067011325
81,159.0,6.002698748778989,5.02784280710694,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10491506335734807,0.038188653386164,10.148226703691241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.28206931657419976,0.3859184965417987,0.7390814974579929,38.30147868964171,151.49755920465608,0.23488413178888737,0.02282641704533534,2.3622110340825,15.754398936947759,0.0057218087191060005,85.70602190367256,35.13832614908334,0.6097654364822085,173.3078400158916,0.00016769096941346247,0.012889683376156735,4.705295067809851,0.08783011587653451,1.1119017140767866
82,159.0,6.002698748778989,5.331175755716191,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.13630508381901618,0.03848689118357938,9.245535991352238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-1.4267273173989372,0.7840838046089854,0.024186268953844993,56.5004382703812,367.5356266050444,0.2282641917488657,0.018835086919310445,3.491016276968478,17.265824232521766,0.0009386409242508511,70.60484014433882,6.925278076628419,0.5024774868396059,5.074405414205676,0.00014535673022470996,0.017565664115726236,4.058418105045668,0.08783011587653451,-0.06414630720961882
83,159.0,6.002698748778989,5.752776331501753,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14486552034173053,0.0394430256286314,9.32605855235216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.9358864199580732,0.6694086135435974,1.0158575185341985,20.062584929927084,265.17525022598835,0.23440944272306616,0.022291594988638374,2.16893243379832,13.05338460297821,0.0027247727309416448,23.226865388623207,4.708979641185122,0.29291528926569027,55.33238653085772,0.00030282275646882563,0.004004655321878824,10.072139043956778,0.08783011587653451,0.41813415370853063
84,159.0,6.002698748778989,4.969237836284988,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10815197542392999,0.03721519289894982,9.73554339989904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.6608553272181761,0.42280701493468786,1.6263683708902053,42.35623961580886,250.50605276528808,0.23461763453786486,0.033880344043414744,2.6214534413342747,12.608310704408044,0.0049622507273576495,17.32600544976525,29.381499898912868,0.6089690799761185,146.38154090882307,0.0001839175302220153,0.004883335995995225,14.275188062338104,0.08783011587653451,0.7298787913662285
85,159.0,6.002698748778989,5.411084860463481,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.20626934307055836,0.03764259744436983,9.494847044730822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.32701120952562335,0.5402381621773797,0.08174527629649707,64.3406728087168,166.6512737899278,0.2341569163059991,0.047031681089230365,2.265504803699017,14.356645730543665,0.00010882393235221817,56.922742583734376,17.380539928753066,0.09835825587326087,72.27466662579654,0.00030688147416202036,0.020899616448383212,7.571430314748046,0.08783011587653451,0.9656055414121527
86,159.0,6.002698748778989,5.0932335584028,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.13467582867805405,0.03837170305805361,9.962811873031788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.32756983405738144,0.3806874026925062,1.454784894571811,52.898277319450564,180.92673307742854,0.23476554180017173,0.04079076381634596,3.279613335593975,11.824678574950926,0.005324271634146806,64.10372668352761,33.26446680698784,0.6190250312115962,135.94130623777144,0.00020282675637213433,0.018629148011427718,21.158528061475767,0.08783011587653451,1.036640431272899
87,159.0,6.002698748778989,4.894173585869038,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10120218994248222,0.03411433529655337,9.556059613179832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.714195091540566,0.6560556031057682,0.0779214033344297,64.16367273313126,206.43284702480017,0.23083213905983505,0.03555726593504623,3.5369862168278443,13.82624962982966,0.004591075341474113,85.01974843300515,8.935958758569003,0.28597371537111205,175.53579781571406,0.00028676139770163683,0.013838334138500533,27.50043783753153,0.08783011587653451,0.6834888125252863
