,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,as_5,rb_5,li_5,sr_5,al_5,ni_5,zn_5,mn_5,cu_5,fe_5,b__5,pb_5,br_5,hg_5,cd_5,f__5,E6,E
13,159.0,6.002698748778989,5.275,39.48748396302502,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11480227532490189,0.03726544035313895,9.715922347632256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3876454853261,3.0,-0.40640677162459543,0.4001961618427237,0.27202152021381715,26.800711486091398,330.9103674438914,0.23321416878920775,0.04787595232066475,1.9206450976625813,14.386470437006864,0.0038554217596348224,88.25863642506316,20.80043365146734,0.4230179213588245,103.59019910811797,0.0003090891963725483,0.012415776795605564,13.084890317369165,0.08661970333207018,0.9530561417086729
14,159.0,6.002698748778989,5.275,37.74012371094487,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.07818014280296057,0.038535714425709695,10.008707772571107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.308233421495,3.0,-0.5428338771943719,0.2343849787222392,0.3938047921125355,65.89183138854787,272.9397041480626,0.22725605172711483,0.049252044654846554,2.6173528466580054,12.552948553560746,0.0010893688701562898,57.84824564773402,23.24540654859622,0.5962126336136382,176.22327466291588,0.00048483905834860317,0.028963256645565795,9.245996505857738,0.08248339607254895,0.7697027975702165
15,159.0,6.002698748778989,5.275,36.9598112210943,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1396503819014945,0.03681054414156594,10.253429013358708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2728881676511,3.0,-0.3570703475840488,0.38563472388533115,0.5285175082446396,31.87631155296976,341.95978257318535,0.2345477451409495,0.014637905832361305,1.8535352477810925,15.387361988526942,0.002714934393303707,50.4003777254066,43.64293239876652,0.09266714042061987,98.74051485374942,0.00021363609853613675,0.019693573672655246,27.630824135950995,0.08063433321219636,0.8568017713777529
16,159.0,6.002698748778989,5.275,39.397617224284716,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12426468419160185,0.03786350068696908,9.836147247290919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3835142218898,3.0,-0.5833446312000905,0.3745792236047426,0.9502194998487217,66.16575179766281,137.28174841010343,0.23491356756566104,0.033207128182306936,2.5523845631632813,14.10412949399474,0.0011804220104893487,64.35814971699286,16.47915080129068,0.10117068629761981,103.6748493260885,0.0002103805653864007,0.017446658882025238,9.849413951127929,0.0864061045771038,0.7623110110752116
17,159.0,6.002698748778989,5.275,38.763315514614575,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09225774286707321,0.03688546245010776,9.653326281658998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3545953778357,3.0,-0.30865855991654545,0.6338436716160829,1.2426059874433053,64.85819909194107,170.48561924748367,0.2347203306655803,0.04766387725479716,3.3527575777075045,15.411835239576238,0.005458078104070793,80.31157846541846,29.929375041492253,0.2943491911521372,2.6360571100356918,0.0003514189988346722,0.01216327210709776,34.972848047525154,0.08490933126998323,1.0385884063220647
18,159.0,6.002698748778989,5.275,37.31051540733666,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1443529951407147,0.035898413100924224,9.766988942220918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2884951628549,3.0,-0.1850759432429576,0.5915004785166803,0.16770950034073587,55.75152622622516,269.5942781198827,0.23293690228768751,0.016334377352987102,0.9932909368381434,13.571580957973081,0.00333514231762884,30.307317361993096,25.903169504289654,0.3524994486987025,97.94604310283326,0.0002300998781063826,0.004436004205840607,27.02397094806545,0.0814685696651911,1.0405347941364187
19,159.0,6.002698748778989,5.275,36.04949460031569,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10989362128851532,0.037949690078496356,10.014949297581717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2315755332880998,3.0,-0.5729542061052115,0.3260125609499738,1.0258384135664467,52.788756603012935,239.14290555850445,0.23491994468705873,0.047461218823635375,2.824745517600863,17.677002778995963,0.0013985444916849404,86.94775037660757,23.765724402001293,0.5088002112492884,3.906488490229208,9.581274229398756e-05,0.0006922482349733572,35.059379924757046,0.07847544227784777,0.6272031481722207
20,159.0,6.002698748778989,5.275,41.892734373443204,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11413964466807455,0.03587626814836968,9.588091222286865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4973534810234,3.0,-0.4070847631416881,0.49643347486147243,1.6238207238285856,60.04195636719107,135.36223621647866,0.2347603055504473,0.014582376615187862,3.181901798222566,18.51684509681644,0.005021013228802921,69.60141255908998,26.058731716270177,0.11236389695265099,0.31615461519076293,9.828232385419883e-05,0.01759203591899835,1.2966197082046491,0.09230176227964594,1.0684308354932834
21,159.0,6.002698748778989,5.275,37.17472341754573,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09673550238177679,0.0391923086826954,9.497677490842719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2825277823358,3.0,-0.10256161768662705,0.5969268590166132,0.8944344484976807,49.938455043478605,190.37448237385127,0.2343778727407216,0.029026889422455505,3.109467651770775,13.120913041218369,0.003325964007298777,55.681735903260126,43.453769218098515,0.2401389506190049,71.8137105478047,0.00011593938333737453,0.013633231641903712,5.703602257235055,0.08114555834900036,1.1643762206163963
22,159.0,6.002698748778989,5.275,40.001944248705215,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.15339377078246777,0.0399922652813033,9.893621134676902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.383502087768687,0.3571334420911378,0.04016148181630691,60.993029070265116,180.8571449398231,0.2349039034164806,0.024352858945262398,2.268081583511374,15.55242820306588,0.00046898589163333915,21.99945282870907,35.601606553651564,0.48606361332297315,70.71185691103683,0.00022579149140716998,0.01824109295484754,23.067611328138305,0.08783473581775514,0.9619948553984004
23,159.0,6.002698748778989,5.275,38.15222311256863,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09324237476878401,0.03739229915268536,10.35933424273673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3270536215937,3.0,-0.5232874864114345,0.2835717989945806,1.1583158425325986,64.29150735182404,354.1287000757666,0.22540318096708506,0.028505971494484528,2.941446842037662,15.544248479381215,0.001527907295587226,39.137597747754526,8.642794787206475,0.1634691237779112,25.12531565532063,0.0003076335183383737,0.0018557307651889032,19.56875432715429,0.08345629973987627,0.7939800601533578
24,159.0,6.002698748778989,5.275,37.260128944355706,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.13334545619910698,0.036328867161354174,9.543808403613005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2862000165013998,3.0,-0.3324979200462787,0.5559422741381045,0.719867741922175,61.918403848277144,366.0145240415566,0.23492787733837936,0.02873819227593912,1.3810745280832726,16.46062567082664,0.001361640648363767,75.44619036613021,16.522252800781498,0.5083507437288797,30.695190186184966,0.00016846662764674698,0.0020523354963446028,27.276840417570373,0.08134871485176962,0.9017053551077837
