,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,as_5,rb_5,li_5,sr_5,al_5,ni_5,zn_5,mn_5,cu_5,fe_5,b__5,pb_5,br_5,hg_5,cd_5,f__5,E6,E
414,159.0,6.002698748778989,5.275,40.0,99.95703800571653,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08578464590010806,0.03969780270912114,9.388233487800163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4131735516898998,3.0,-0.9427775714266371,0.675942963819301,1.6912379454086675,28.62820967504073,211.2845139559297,0.2328972585857789,0.028804240456366516,2.9910614008766347,11.82194660632253,0.0031129774566024076,25.22775734024516,28.646608251917293,0.1564139324119743,38.72531627983442,0.00048254814876277203,0.0016273310904797698,9.143399750038295,0.08562656413699857,0.4702378985001531
415,159.0,6.002698748778989,5.275,40.0,103.66816235498342,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12084344089474759,0.03389032184207874,10.474054762672303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4091241251086994,3.0,-0.2821919688983913,0.18283076223293424,1.2755944149881897,65.91647476396861,312.284606126823,0.23490248367114341,0.011744306763105495,2.7383587816803625,17.873626345783393,0.009525032718267927,39.826275567286174,7.766012839153051,0.24845415247050076,88.25970087910787,0.00032351028450488243,0.02843026822714712,2.3298556275506335,0.0885512684275616,1.094639983743122
416,159.0,6.002698748778989,5.275,40.0,99.39246059025501,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.13561889473306665,0.03691886169287888,9.245791992525499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4120661780225,3.0,-1.198621008221335,0.5881410952570963,0.9237044867217818,62.976588225107726,261.88577544676,0.2349760468526715,0.016650844323761536,1.1772449911513096,14.855915033571742,0.0007752832819210493,64.22336784227163,41.19735820466926,0.6012889513667784,123.28461628231712,0.00011827821545164735,0.017276639274050525,33.648305281606405,0.08518436243190253,0.16301063750000078
417,159.0,6.002698748778989,5.275,40.0,93.05793206944942,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.13326161331361466,0.03729410931523044,9.742484626542089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4178063803903995,3.0,-0.4058559621908736,0.5121377053008711,0.0825204265809091,39.5227958624237,319.874256469494,0.23203375777656543,0.042670948534911116,2.8214040306279844,16.448500070988615,0.0018553806437558973,28.556676407988036,39.651025279711035,0.5829182160037749,69.15827143649103,0.0003617701886430127,0.022549170121049192,0.5519818139219583,0.08014309889398236,0.9588319037798936
418,159.0,6.002698748778989,5.275,40.0,99.22087125801617,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08387575321160881,0.03751861872646035,9.990810986619383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128942519691998,3.0,-0.4951619218133088,0.5071778455330839,0.9638178336054914,41.05994072705128,176.03620997049808,0.23436194743904282,0.03413457679932168,1.2530511061312186,12.170435905221892,0.0034575150239967945,42.127131547657584,40.50846629335993,0.6363183079477277,12.195873376695236,9.641225309053225e-05,0.025149344563301822,5.241271713612618,0.08504145664559543,0.9188980335898778
419,159.0,6.002698748778989,5.275,40.0,110.67313685426231,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1342723844646402,0.03880945241766144,10.298640427697116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4051870894060996,3.0,-1.484041787881808,0.34383124992514413,0.8382972476254831,65.25134260952672,186.6756966251513,0.2067821363046769,0.018952895869150315,2.4549477767424865,17.890776238340674,0.004587497098339041,19.963127389565965,25.04280326374811,0.2706393513193899,29.36456081057444,7.72430345032647e-05,0.01722695596515453,4.863948890372027,0.09402096648542907,-0.11910611645491959
420,159.0,6.002698748778989,5.275,40.0,98.64735278624704,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10633076178942018,0.03821095448710358,9.866353902871273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4136289863695999,3.0,-0.46709822835358256,0.4164567611630895,0.24640474242896634,64.23893715025068,98.79043969722258,0.23453573772009131,0.03453347625680757,2.91743718062337,18.215178037980163,0.003516630336337122,6.397400648589429,43.83443038456279,0.23380735494578592,51.41466918291512,0.0003250858755389758,0.0024165574668445233,11.381548234026889,0.08459161344790085,0.924791609674498
421,159.0,6.002698748778989,5.275,40.0,103.94559199102537,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11698800066085287,0.03566234574097832,9.679279615134133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4105896398593998,3.0,-0.5022134029921373,0.6307743075435311,0.9188679997820804,29.648086562370217,90.69830557744045,0.2082234899224126,0.04383512030378536,3.487159648653009,13.446919920290947,0.008202395949741552,2.1365564383149964,34.534975649990635,0.5552994017214219,109.6264146623934,8.515288013716888e-05,0.028038329167849835,18.646415863350907,0.08876509530358317,0.8801533315099928
422,159.0,6.002698748778989,5.275,40.0,112.74095141865781,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1308191537773692,0.03767997334236492,9.830531833434126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4049534409911,3.0,-0.5081628661868183,0.4025719084773805,1.268623560498022,60.8779631981393,134.70526096401971,0.23295581811400165,0.012026908353895208,2.412614468258195,13.358720061168816,0.00037178403226000093,25.378228575919685,12.660497097739222,0.4968035090914875,145.72285409204545,0.00020610612862988692,0.02910384712474795,3.302919848640225,0.09562879214107814,0.8616002131679905
423,159.0,6.002698748778989,5.275,40.0,99.85635268241099,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14780595563894686,0.03668560502263993,9.74344090652686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4131735516898998,3.0,-0.4353837876503994,0.5076462143617404,0.4361449046793324,43.9259231859895,358.41509097972715,0.2300450098009447,0.018800009685428883,2.6687327756862262,12.658242823720396,0.002730803601840912,34.313361328876375,35.26200775827792,0.10038506198195161,177.3475987894746,0.0003385239112887166,0.015215971876044718,9.50220281696036,0.08554708108369301,0.9155308894842465
424,159.0,6.002698748778989,5.275,40.0,98.07752010013043,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14085718371758957,0.037352804843036914,10.025746806969455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4151925136349002,3.0,-0.46409352250107483,0.39071002959140333,1.5504902059471797,64.9224068442948,167.61865825326447,0.23436431218519546,0.03659554723203517,2.9528749031763954,16.494536115263706,0.0034772717600927397,67.3765013623863,16.716724634514726,0.07313473688686038,72.22051702124237,0.0002588204281103536,0.005323114411489356,25.072788361328637,0.08414058176252362,0.8943823891787593
425,159.0,6.002698748778989,5.275,40.0,98.8857667515725,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.21269875698256804,0.038160388256620874,9.346375724592999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4132616191693999,3.0,-0.43275227567488117,0.33665643872064194,0.25375957898053375,65.5391520284065,133.1748888361118,0.2232733075377836,0.037841029759230684,2.13947150913537,17.82201588382687,0.0010724484374072351,22.5277382150982,2.0225669268575284,0.17555978775009418,130.37035892908452,0.00015731418267712116,0.0069469320782580436,15.4641754463412,0.08478018799424882,0.8525907745061995
426,159.0,6.002698748778989,5.275,40.0,110.013778955888,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08494644411909527,0.03908622664697402,9.9259169560835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4062967396477999,3.0,-0.6281025083448596,0.398757206464959,1.1574388533870696,51.64877593321047,266.8848649757794,0.2349988928469006,0.04463729459040285,1.1740374144114776,18.372760484954036,0.0020690494009671465,79.2291113994176,35.69516263419991,0.1334526074071318,87.31373253466617,0.00036779805674831424,0.009279548484061682,26.835330449694936,0.09351599482359789,0.7867637820074429
427,159.0,6.002698748778989,5.275,40.0,96.69382424001398,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.13220977503312945,0.03653067731017046,9.708418528080072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156438744447999,3.0,-0.39973728729320823,0.4147811797063278,0.9698741617952055,65.16263400034781,258.2867893115453,0.2344679157768006,0.007575388549791331,1.3567122853536508,12.277451784325926,0.0030661504887191894,63.27312260178565,7.816789037092312,0.09958538116862327,89.33932816206752,0.00041042513410580157,0.008914077131364443,22.134950036215866,0.08304343003000024,0.9667402421484624
