,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,al_5,li_5,as_5,ni_5,mn_5,zn_5,sr_5,rb_5,cd_5,cu_5,br_5,hg_5,pb_5,f__5,fe_5,b__5,E6,E
0,159.0,6.002698748778989,5.275,40.0,102.75,0.31622350069021204,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08301074290290447,0.03944256452442181,8.968544964430553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.8795461583789592,0.23451917878763628,62.18927959922,0.7262075684802587,0.027599169863224037,15.137730185963857,2.3411179998050677,264.40590816587417,1.2069965199221229,0.010120926204734482,0.0004497176565847308,192.62866021320497,0.00023394896744277917,0.40125757882850316,6.676778269387328,29.38806023162553,22.39072049651965,0.08783011587653451,0.5363291927264707
1,159.0,6.002698748778989,5.275,40.0,102.75,0.33145080945380473,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0745404702281423,0.03613959616019176,9.556599824268503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.2635089577051328,0.23063587223516002,65.71820408725313,0.5794278039855638,0.030574628984367577,12.077046117913635,2.644591753012501,184.64354896404166,0.4216062952629056,0.01143040784040606,0.006418697809515728,176.48134091807813,0.0001612657925610157,0.19409552238745287,5.814933316125526,85.03508377922695,11.965017269708719,0.08783011587653451,1.1608366660750593
2,159.0,6.002698748778989,5.275,40.0,102.75,0.38388862345365526,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11341620667989614,0.03821956178757626,9.78004788671204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.1535173336081615,0.18932399201582845,54.697344062529886,0.5637700270282614,0.03895171961032037,12.676273673980214,0.9773994460796612,348.9965097690456,0.8101752472008605,0.01840304697267744,0.005210351035606707,183.09577654924868,3.6763567800705223e-05,0.06256244969300485,31.39518614447967,75.78599070291358,30.567076143880065,0.08783011587653451,1.231952553720277
3,159.0,6.002698748778989,5.275,40.0,102.75,0.3673681779978115,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08998177751944844,0.03680344136030615,9.813686137416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.5805242030313374,0.225682250799942,66.17415511445812,0.3123125021472375,0.04524614900240787,14.869482109202563,2.3787261891866334,248.74087012212624,0.3635730242751626,0.021734090474383714,0.007105774133512533,132.35939276009515,2.0745676777733648e-06,0.42280603153612256,21.378243524637877,46.667953717163485,25.996263457143115,0.08783011587653451,0.8283801134575486
4,159.0,6.002698748778989,5.275,40.0,102.75,0.34329159768442946,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1060947738680852,0.0376689249411939,9.903557768045696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.8096102313663541,0.2345568789212719,43.12777238280869,0.27717139351642534,0.033562793579562905,17.21176375429151,1.457524583045816,168.38650957479376,1.1956388582144046,0.023667233694202008,0.0026756979084127663,44.51219814534171,0.0004221428812773606,0.6245563899497089,12.373349115395335,13.029728642337592,7.505037426790184,0.08783011587653451,0.5831810887738951
5,159.0,6.002698748778989,5.275,40.0,102.75,0.36595889347499105,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08663209647790446,0.036880546899646004,8.501965618983123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.6275554075319894,0.1944555828575572,65.99565094669488,0.8948851698256163,0.017722926629021713,14.130811983381594,1.8432842183332663,225.7661638163969,1.4904602180258395,0.0003914417195897224,0.0025218976925190976,135.37085812073695,0.00010074007787321882,0.3466504415360681,13.470246328624466,78.66577280259274,34.9238649694603,0.08783011587653451,0.7846985899984408
6,159.0,6.002698748778989,5.275,40.0,102.75,0.3189229808615236,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12438489124432456,0.035417908578900266,9.872902843853153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.3430868203637732,0.23484756189735373,32.301573123168886,0.4194391857401335,0.013086959037977205,18.48999913914101,1.711202906727269,90.8044029185087,1.4171228132233957,0.01070313503158591,0.0015657384290757481,88.66459234521135,0.00022410616867556295,0.13620682159761988,32.19981444081643,46.103792113156494,11.132157790319479,0.08783011587653451,1.0314143824002366
7,159.0,6.002698748778989,5.275,40.0,102.75,0.3712916608404251,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11808732929665429,0.035742550176767654,9.571166245777562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.4299963766459536,0.23497451032425387,15.84904779466177,0.46981827167028783,0.035584497136628125,14.826584801765803,0.9566418480298253,132.65360713861088,1.4539557533284946,0.00012953224927796713,0.006526992524089939,110.94727376614239,0.00022129063312493235,0.40527843183094014,24.10752818924065,54.44747771552847,18.490972802787102,0.08783011587653451,0.9508023880657267
8,159.0,6.002698748778989,5.275,40.0,102.75,0.3546350559954682,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08418714569554678,0.037957248006447356,9.50172583116773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.34126891065514453,0.23013003659963885,65.53602980627673,0.36816897826650186,0.0481021804964829,16.2277362341957,3.1370087920850036,109.76031786284113,0.9280723901513116,0.013763406573596886,0.004243856802522386,78.39173108417303,0.0003525723769178931,0.6044642870952953,16.996461313999287,81.23859140166623,20.150851530343715,0.08783011587653451,1.073430037657643
9,159.0,6.002698748778989,5.275,40.0,102.75,0.35482633930409646,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14493804641445865,0.037108999640211346,10.301357488557917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-1.9309778166335971,0.23476297590083725,63.85176067578184,0.27062912559526764,0.017970089053448813,15.006876579348424,3.3574214702591196,122.19357923808889,1.114055629650152,0.011342796023663228,0.0055733109456628585,135.39868926485656,9.541442068945055e-05,0.043973183873598255,21.83438599639421,7.664614060675026,36.0053959059057,0.08783011587653451,-0.5770297690397214
