,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,al_5,li_5,as_5,ni_5,mn_5,zn_5,sr_5,rb_5,cd_5,cu_5,br_5,hg_5,pb_5,f__5,fe_5,b__5,E6,E
0,170.57803108915675,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1124137191688487,0.038794164117190916,10.060187346736733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7173537294302716,3.0,-0.5563463634645275,0.23388157212136035,63.45293139549756,0.34321033978360227,0.04319764650568805,17.658751702851863,2.4625466809905756,180.6764044673046,1.5720762427713337,0.014040075932999187,0.0026368821691347653,66.8049525961935,1.6619306381155497e-05,0.13472718034000739,4.355733480111679,41.253890514715536,29.510259657450252,0.08790280524638054,1.136496452043276
1,163.7319310626229,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11839528287409509,0.03864347742460662,10.24921956547936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5347918703969352,3.0,-0.6413003450948198,0.23169764873051923,58.875894964300166,0.44027525809244555,0.046277915734398996,11.69996809234147,1.1271560741199937,233.7744990943738,1.0339982316756657,0.023164634952992768,0.0048500143146195576,197.8011207822644,0.0003525304255353942,0.48383084683455246,28.174998589577985,68.08189005696615,21.423315398482202,0.08786838707653408,0.8629646295045544
2,145.21087327348147,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08458668871736996,0.039605081782714616,9.101614068141178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0585214614986747,3.0,-0.3555216189781921,0.23465764865998318,36.885870657545226,0.6881489141354525,0.014763673537560952,18.09950358867789,3.309035113774144,119.48018358835819,1.6001866347858105,0.010826941164480266,0.003604369383542664,146.32746418968185,3.812918360719014e-05,0.26004187071915724,20.698158849146058,4.738499362767609,40.65731000881111,0.08779181426829186,0.7062049680714044
3,162.55583842537595,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10622867049017716,0.03734681202633901,9.99792416940318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5036702823569195,3.0,-0.39405100878486254,0.2342554711395118,4.327174764510936,0.43771602508855867,0.0452826453642633,18.076526649686603,2.7261826083281058,131.68334040669566,0.3926839774689017,0.004573047230803274,0.0029185258176138303,20.58277197568665,0.00033230883295129243,0.24260018456532598,24.58009097234987,0.5750468897138857,35.17543989111121,0.08786838707653408,1.0912589901584138
4,152.4923364577432,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09937381129537637,0.037993059908640665,9.532986562706567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241865192488824,3.0,-0.7187951626790433,0.2343190408877696,65.96057056998754,0.37059760705502326,0.008022689237983724,13.797427550274639,1.9911216749051321,363.8927911649606,1.263634591918808,0.004852251921479828,0.0027219700965403723,6.118871822749796,0.00020727104478767,0.4084925976260395,5.775170519099855,83.23744153592394,22.486360438060025,0.08780713856747877,0.5115033570818831
5,151.9506427377154,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1252867981418395,0.0374615538697375,9.628727038384111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2293248508792245,3.0,-0.14849098000383568,0.14883812243082742,40.407408633687744,0.5707395219095048,0.026820013490943848,16.67923370678505,2.1667121422003124,102.07461021694697,0.6180226572012373,0.026616694198134866,0.0013677021947825147,51.56223781937775,8.77067742028359e-05,0.13291642700294592,16.78993083296452,57.31480798580178,15.641299310020084,0.08780713856747877,1.0433542113010281
6,172.25882632739868,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.095796178745359,0.038709120499071936,9.843705272592281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7601288110342659,3.0,-0.9462417045934344,0.23478932390832927,61.531126696256706,0.47843119254440303,0.030259269206549713,11.925250167481266,2.0924153674760992,246.98527119297208,0.4892746412263556,0.017683420438137136,0.002206424471403975,147.94362431404517,3.564093198016938e-05,0.3233202184819092,12.733183445584014,15.29122877857697,23.554468326468836,0.08792573645544285,0.8060166641509154
7,164.1372709965459,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12629168354372056,0.03709506812606532,9.637111184997377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5450764573923852,3.0,-0.06296436389051985,0.23484541322351993,66.16596715866015,0.40119216471212976,0.011518730208778706,14.610720577001159,1.7759497591801463,110.17148292093083,1.5481639865678076,0.02307797182507978,0.005982359981427043,42.505424756533785,0.0001147718033061661,0.38499421387141486,33.456054794148486,45.77371817921564,6.5178833091805375,0.08786456132184343,1.4436849712799882
8,147.14606156896863,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10777727046919003,0.03503061721751147,9.622901832904104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076089081237974,3.0,-0.4428532201282838,0.23486131762649703,32.312768904284916,0.34290212781810386,0.034472685110201545,15.04308779521555,2.3295366608011157,143.7157850875425,0.1210987759197795,0.02769432965173035,0.0029492056849236468,141.5055438336802,9.96105019353179e-05,0.05809013395837822,34.86134870214857,5.851975143552644,30.540161684369565,0.08780713856747877,0.6447855560938023
9,147.20978062701948,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11235531101985614,0.03762129951652826,9.548746443357105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108847729077673,3.0,-0.286929251083019,0.22658056112831526,66.11826016987636,0.4695608634286816,0.016961088137373757,17.09498916595814,2.9029210611991263,194.72739036838905,1.3633963279187022,0.02403633182948122,0.001636167935571707,136.24770429493245,0.0003013457976646605,0.5972854564449944,3.993137812661759,74.60374981358132,18.972513284366464,0.08780713856747877,0.7973703055422767
