,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,al_5,li_5,as_5,ni_5,mn_5,zn_5,sr_5,rb_5,cd_5,cu_5,br_5,hg_5,pb_5,f__5,fe_5,b__5,E6,E
0,159.0,5.671220652695919,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11022477934828945,0.03624841326472268,10.160203153266835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-1.0824485099836723,0.23343783288228898,66.1306980144499,0.4161795747515946,0.042211738375930466,12.829185273451856,1.2518126882239324,347.9659946043872,0.3651810812942415,0.026778469810159102,0.0004283606743858887,196.9326250625216,0.00046006891746849446,0.0816911428442763,1.5681068480425364,86.82515862472547,44.13426789033413,0.08783011587653451,0.30621280467637285
1,159.0,6.097352557811213,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10352656801238325,0.03755644321246739,9.744390850520618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.22931023058911118,0.23129570083192819,65.38089897454164,0.6258055597911573,0.04866086562482006,14.006840073352826,2.157428674426269,89.10842972559615,1.051609643172501,0.009578714070577948,0.0009141055012929932,101.69937234654653,0.00036872394370152133,0.5016303487602353,22.127808516467645,51.605348787894386,21.29032817998856,0.08783011587653451,1.16604929540684
2,159.0,5.682153113588442,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.18458950882547528,0.03714367257771549,9.921062731800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.8477032027468812,0.2345610698491073,43.20062109335284,0.23856126281711235,0.00862668642609752,16.812014451498772,2.5010971381303535,274.53591579537164,0.8952595982799838,0.004804868073940167,0.005728558455212858,128.29682219080902,0.00019991043334769665,0.2192601948554182,27.42214839610362,57.63854031118319,18.68473650042913,0.08783011587653451,0.4665933824359781
3,159.0,6.464284579766126,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11359889393765786,0.03677722591980229,9.668657552285627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.37992885990722247,0.23498222107993919,63.137872429835056,0.31175227019803586,0.020174556099222564,12.846730122627022,3.347258524816387,185.48889918483474,0.16593056723594674,0.021823716323105168,0.00532860486921262,150.42929680586425,0.0002583119528686191,0.4921530864601939,4.307546483815419,15.353963507068126,15.233376045079734,0.08783011587653451,1.0053583401634543
4,159.0,5.543576538616286,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08822494619871576,0.0372926156498017,10.127186915487432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.9007150662606939,0.23428777278233856,63.782447699401224,0.2936761601247951,0.04576405891980843,15.693873942916367,3.051967306815923,323.33088537683244,0.45371166762923765,0.01307777475858425,0.0019153275036121443,170.63472178223304,0.0002442254258997387,0.18147721976154202,31.511177193905258,22.080259851749666,43.78247041434206,0.08783011587653451,0.509946081548925
5,159.0,5.60609050585102,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09943285341152348,0.03876577523411172,9.783280107796491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.6166409225405651,0.20261672001445727,28.32413559673165,0.5718370478868496,0.04354694658096087,13.936241892317133,2.4846192668862783,362.0387869937804,1.3958806797845302,0.002946488210085467,0.0017923457447816865,30.122137706074508,0.0003487758950094284,0.30845628787760593,18.932502406733455,51.5439323960721,30.760913072638402,0.08783011587653451,0.782812318056246
6,159.0,5.438835501329998,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.15967521159461096,0.03771331704700977,9.343808575042559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.7352336775421487,0.23493903092291618,65.32113450066443,0.5035489244438366,0.03197873961608193,14.091485126715124,1.7523768036951552,202.85352406858826,1.1284990236604298,0.019070972287660314,0.004389709280512342,156.6533484674427,3.8361456802484816e-05,0.25065388299279995,24.801431487281747,8.587566804332548,15.896207312550096,0.08783011587653451,0.6039772048715748
7,159.0,6.1586602802351615,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.16460219743258833,0.036788719450719085,10.01229942640952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.356736977653108,0.234945282739532,65.2929867114802,0.2759267245984928,0.026967536537706668,17.10366108292351,2.6950815022417838,358.60643038551484,1.6190683151143206,0.024794344470606272,0.0029201651945285896,135.88590909859832,1.934353044125431e-05,0.1411922320943695,10.932487971501287,61.2155298187235,16.175529040584447,0.08783011587653451,0.9775469189226381
8,159.0,5.564795362419289,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1211715297286739,0.03429822638759874,9.706654986462368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.28355873297127404,0.20428337009113115,24.16661318231874,0.5062909552762429,0.045674169732887814,17.294319204419278,1.507095189861213,130.40046112979175,1.1387502751514968,0.026737206352472054,0.0005756213668365221,29.663484553713527,0.000357092750748019,0.18430478444917037,6.413337948117659,78.40482813708502,7.750065338654118,0.08783011587653451,1.0941558313083863
9,159.0,5.782591467463339,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08996968778323233,0.04066273086281369,9.89353511946252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.38787811603598216,0.23488251921782508,64.53623381614355,0.36201712838685834,0.04725246177661597,14.90446085419231,3.0528649759695567,145.6856165608868,1.37122797938815,0.003950742853577739,0.001009401521911562,52.69860955782098,0.0002664957282713628,0.5122649657119129,29.94099041296889,58.196006013710786,12.825104821275694,0.08783011587653451,1.02103829018912
