,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
20,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005532832862752836,0,0,0.019194985134971657,0.0,3.844756660568633e-07,0.0,3.932130276727022e-07,383.63548154399996,4976.775,-2.6879539595672983e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7651897829176
21,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006567100699019241,0,0,0.02517720460954275,0.0,3.8779653792130863e-07,0.0,5.06756317433795e-07,383.63548154399996,4976.775,-2.672129226538879e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7711720023922
22,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006206977542935587,0,0,0.024065965912241943,0.0,3.701159987662234e-07,0.0,4.7078329141448706e-07,383.63548154399996,4976.775,-2.479335454487404e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7700607636949
23,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006483862856861254,0,0,0.023647943113745882,0.0,4.250545110433977e-07,0.0,4.909867565831245e-07,383.63548154399996,4976.775,-5.330068537739474e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7696427408964
24,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006305228867134124,0,0,0.024829970925669766,0.0,3.676698488931446e-07,0.0,4.995049627278407e-07,383.63548154399996,4976.775,-1.8415513565131696e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.77082476870834
25,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006029652351233022,0,0,0.023413409256931465,0.0,4.1845421445787724e-07,0.0,4.884167133551767e-07,383.63548154399996,4976.775,-8.603890255775597e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7694082070396
26,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006005377895223686,0,0,0.025514801635173178,0.0,3.9860598996959105e-07,0.0,4.6879461440266894e-07,383.63548154399996,4976.775,-1.1641096752630504e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7715095994178
27,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005854759947463725,0,0,0.018714271530461624,0.0,3.7256211005046006e-07,0.0,3.848912412815095e-07,383.63548154399996,4976.775,-1.706498816327389e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76470906931314
28,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005487827087590718,0,0,0.02026647926157319,0.0,3.290980019143433e-07,0.0,4.393665628356413e-07,383.63548154399996,4976.775,-5.116304897392048e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76626127704424
29,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005935858232057986,0,0,0.019468640360276984,0.0,3.9794138390096244e-07,0.0,4.272884034237752e-07,383.63548154399996,4976.775,-1.7495238865650174e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76546343814294
30,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006559721162296124,0,0,0.020398973933961742,0.0,3.9354984384673933e-07,0.0,4.074576007420641e-07,383.63548154399996,4976.775,-2.5532764514204286e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7663937717166
31,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005764026682025409,0,0,0.021860225179046233,0.0,3.6566898594710914e-07,0.0,4.5026833665013444e-07,383.63548154399996,4976.775,-1.8370337473844257e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7678550229617
32,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006084391505392494,0,0,0.01873664374635314,0.0,3.5715927811199293e-07,0.0,4.0314058033294693e-07,383.63548154399996,4976.775,-9.613160653149923e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.764731441529
33,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005879002021283597,0,0,0.022123829970728103,0.0,3.0451443697415625e-07,0.0,4.771401543525417e-07,383.63548154399996,4976.775,-3.399776309581331e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7681186277534
34,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006476820882086211,0,0,0.024280495867722757,0.0,3.951445591593879e-07,0.0,4.6018734389666526e-07,383.63548154399996,4976.775,-1.9663001612370485e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7702752936504
35,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005973374383043479,0,0,0.019286175588085618,0.0,3.3865128357155965e-07,0.0,4.1483322589775997e-07,383.63548154399996,4976.775,-5.087372357888295e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76528097337075
36,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006568235492414009,0,0,0.022412079088593155,0.0,3.7698421920396197e-07,0.0,4.942884311984139e-07,383.63548154399996,4976.775,-7.311335094679213e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76840687687127
37,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005731867786748168,0,0,0.021320525083721984,0.0,3.988759124248524e-07,0.0,4.508594088594275e-07,383.63548154399996,4976.775,-2.5259098183977614e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76731532286635
38,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006204783071464205,0,0,0.02039061553933584,0.0,3.7137158637378453e-07,0.0,4.62704208241201e-07,383.63548154399996,4976.775,-1.222518331756432e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.766385413322
39,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.00582276452370404,0,0,0.01941766537709472,0.0,3.5507551048509174e-07,0.0,4.0978019165020304e-07,383.63548154399996,4976.775,-1.5582746666892025e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76541246315975
40,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005856111858812183,0,0,0.019937837991366746,0.0,3.5196491991260747e-07,0.0,4.093807399951022e-07,383.63548154399996,4976.775,-6.430101619684414e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76593263577405
41,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006580329440880685,0,0,0.022941761229675235,0.0,3.0223775658215605e-07,0.0,5.217812025040616e-07,383.63548154399996,4976.775,-1.8759214789440772e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76893655901233
42,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006176799107817067,0,0,0.02574783479411335,0.0,3.7730920015214776e-07,0.0,4.834565916635877e-07,383.63548154399996,4976.775,-2.4389135019022395e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7717426325768
43,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005548637911189542,0,0,0.019739641507867257,0.0,3.8164538374062217e-07,0.0,4.1378204286964464e-07,383.63548154399996,4976.775,-1.5486102306011855e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7657344392905
44,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005717861485614074,0,0,0.019863423756203046,0.0,3.1440319747346687e-07,0.0,4.3995075296672187e-07,383.63548154399996,4976.775,-2.325241767632578e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76585822153885
45,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006595516541468297,0,0,0.02311904969320866,0.0,3.6924279390053156e-07,0.0,4.786756027224561e-07,383.63548154399996,4976.775,-2.1982334989472517e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76911384747586
46,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.00580391377434398,0,0,0.023312283757850823,0.0,3.9283539376990486e-07,0.0,4.565385314553644e-07,383.63548154399996,4976.775,-1.2124872491900578e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7693070815405
47,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005578331274714395,0,0,0.022125029247405257,0.0,3.8224599233507887e-07,0.0,4.4475302823786324e-07,383.63548154399996,4976.775,-2.8399912424660964e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76811982703003
48,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005576499417503589,0,0,0.019103493930858806,0.0,3.4815008888701984e-07,0.0,3.9932604496866297e-07,383.63548154399996,4976.775,-2.1820297864300711e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7650982917135
49,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.0056757209027496385,0,0,0.020604089632811684,0.0,4.4078781858331124e-07,0.0,4.295137131570876e-07,383.63548154399996,4976.775,-1.3680807265164707e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76659888741546
50,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006333614810639223,0,0,0.021622128374087054,0.0,4.0990056792944065e-07,0.0,4.840355141749168e-07,383.63548154399996,4976.775,-1.2193069181064345e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76761692615673
51,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.0063674090245098075,0,0,0.02283660422364668,0.0,3.0574915786650307e-07,0.0,4.6795296852539714e-07,383.63548154399996,4976.775,-1.633698094285391e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7688314020063
52,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005548633001511664,0,0,0.01842975804030004,0.0,4.028150034801169e-07,0.0,3.6515974291228533e-07,383.63548154399996,4976.775,-2.481409642724501e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.764424555823
53,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.00588708362910242,0,0,0.020971571121908273,0.0,3.9027160100248297e-07,0.0,4.362557407518441e-07,383.63548154399996,4976.775,-1.1318075243916084e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76696636890455
54,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006276544214100947,0,0,0.024385261409189535,0.0,3.5173962972250585e-07,0.0,4.908343439465314e-07,383.63548154399996,4976.775,-1.629849945488304e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.77038005919184
55,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006510711355392332,0,0,0.023175704607160192,0.0,3.68118339957339e-07,0.0,4.877101683750372e-07,383.63548154399996,4976.775,-1.2757716191895205e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76917050238984
56,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006058646750251266,0,0,0.02215232160303696,0.0,4.062225446248603e-07,0.0,4.5555028090047054e-07,383.63548154399996,4976.775,-5.954227301601712e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7681471193857
57,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006211190761890028,0,0,0.020196701333638777,0.0,3.869331413369876e-07,0.0,4.626284270167258e-07,383.63548154399996,4976.775,-1.0573263717900236e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7661914991163
58,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.0054325066831232205,0,0,0.019835879521095546,0.0,4.036369975920616e-07,0.0,4.341950296683532e-07,383.63548154399996,4976.775,-1.8798168052443251e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76583067730377
59,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.005820944516812376,0,0,0.019646981379160797,0.0,3.7888758059712354e-07,0.0,4.4488628217639903e-07,383.63548154399996,4976.775,-1.9807058755213809e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7656417791618
