,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
11,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008340467358032318,0.033,0,0,0.012,0,0.006,0,0,0.02201366392452239,0.0,3.502271158445716e-07,0.0,4.635685723110522e-07,383.63548154399996,4976.775,-2.2846797843210277e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76800846170715
12,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.00788639167584677,0.033,0,0,0.012,0,0.006,0,0,0.02387056986573455,0.0,4.526586169871486e-07,0.0,4.644870564903519e-07,383.63548154399996,4976.775,-5.4339684226831843e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7698653676484
13,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008266292497364273,0.033,0,0,0.012,0,0.006,0,0,0.02267723192630291,0.0,4.0339754054219336e-07,0.0,4.892204137332255e-07,383.63548154399996,4976.775,-1.390666017607499e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76867202970897
14,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008692145895365377,0.033,0,0,0.012,0,0.006,0,0,0.020928591522158257,0.0,3.568673693357941e-07,0.0,4.518876208022583e-07,383.63548154399996,4976.775,-1.8888826091374324e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7669233893048
15,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008410884540946423,0.033,0,0,0.012,0,0.006,0,0,0.01955859678357315,0.0,4.283819535973988e-07,0.0,3.877887519348516e-07,383.63548154399996,4976.775,-2.549206188286579e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7655533945662
16,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008580019975206223,0.033,0,0,0.012,0,0.006,0,0,0.020465999316008884,0.0,3.0850564741300923e-07,0.0,4.299138940389542e-07,383.63548154399996,4976.775,-7.064074106219854e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76646079709866
17,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.007585637374756363,0.033,0,0,0.012,0,0.006,0,0,0.019819340682945184,0.0,3.812013229477231e-07,0.0,4.36609478546897e-07,383.63548154399996,4976.775,-1.1539572203974772e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7658141384656
18,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0076210075518588355,0.033,0,0,0.012,0,0.006,0,0,0.022714100279885963,0.0,4.2604914221656556e-07,0.0,4.7246657096206727e-07,383.63548154399996,4976.775,-1.9599296820748208e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7687088980625
19,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008709752222154523,0.033,0,0,0.012,0,0.006,0,0,0.021986776525152473,0.0,4.173354290168054e-07,0.0,4.200618225553882e-07,383.63548154399996,4976.775,-1.9587537180567196e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7679815743078
20,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008265978916857816,0.033,0,0,0.012,0,0.006,0,0,0.021686521653742522,0.0,3.400613389512392e-07,0.0,4.6902044974165415e-07,383.63548154399996,4976.775,-1.268703628653258e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7676813194364
21,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.007413762548218535,0.033,0,0,0.012,0,0.006,0,0,0.019414102217045624,0.0,3.809875128091316e-07,0.0,4.212764877572443e-07,383.63548154399996,4976.775,-3.012673724174638e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7654088999997
22,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008982158163979605,0.033,0,0,0.012,0,0.006,0,0,0.024394428614569016,0.0,3.48503904592004e-07,0.0,5.180317421259552e-07,383.63548154399996,4976.775,-3.223343867052219e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.77038922639724
23,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008929590102104687,0.033,0,0,0.012,0,0.006,0,0,0.021865078241933802,0.0,3.537482917289145e-07,0.0,4.5747045092328097e-07,383.63548154399996,4976.775,-2.37793440455908e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7678598760246
24,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008814058657353734,0.033,0,0,0.012,0,0.006,0,0,0.020564451123215786,0.0,3.3138187828414136e-07,0.0,4.399992445960288e-07,383.63548154399996,4976.775,-3.794515107577867e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7665592489059
25,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008851345038275492,0.033,0,0,0.012,0,0.006,0,0,0.023662675446176343,0.0,3.566366109506133e-07,0.0,4.793600412610082e-07,383.63548154399996,4976.775,-2.2859773416079472e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76965747322885
26,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008054747412142012,0.033,0,0,0.012,0,0.006,0,0,0.020903551916568505,0.0,3.1327840747261654e-07,0.0,4.5704136654121684e-07,383.63548154399996,4976.775,-3.338240297500862e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7668983496992
27,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008808989554669138,0.033,0,0,0.012,0,0.006,0,0,0.021561725767801323,0.0,3.3578164894640664e-07,0.0,4.658613895932586e-07,383.63548154399996,4976.775,-2.439744551392459e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76755652355047
