,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
90,152.6535982902775,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020328894206769622,0.0,3.3871036244935107e-07,0.0,4.381670731716103e-07,403.1864010272519,4966.69,-2.5525264662944897e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11039809082450042,403.3171280122832
91,137.28498091570953,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022866320005906843,0.0,3.7628416843998116e-07,0.0,4.42518588437505e-07,291.1382707535753,5015.3460000000005,-1.8485658929644788e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11075797506894068,291.27189504865015
92,164.65792397004464,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02246776038111754,0.0,3.7297594087153797e-07,0.0,4.192371997108369e-07,492.44414673048954,4928.16,-2.0218433890907643e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11045567230361086,492.57707016317426
93,153.8856682663348,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022630788710096914,0.0,3.421373667806878e-07,0.0,4.950142424506021e-07,412.2579291948978,4963.3279999999995,-1.3299615635063498e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11045567230361086,412.39101565591153
94,164.32177391500588,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.0212020521297783,0.0,3.3649840246410116e-07,0.0,4.5774858184553457e-07,489.5867149580557,4928.16,-4.820029227643028e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11049885841294371,489.7184158685984
95,158.02058142487803,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019545620524838297,0.0,3.1950815848738024e-07,0.0,4.3864206390593555e-07,443.0022675409397,4949.099999999999,-2.4094795120966885e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11044127693383328,443.13225443839843
96,144.00422948338712,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02295196335196087,0.0,3.6728783528504404e-07,0.0,4.578281441779277e-07,339.48415249871124,4994.375,-3.681840780601911e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11058523063160938,339.6176896926948
97,146.62440667163216,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.025108478585570738,0.0,3.735659303409513e-07,0.0,4.6291116323285157e-07,359.2527002674958,4987.650000000001,-1.4397621184818104e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11042688156405565,359.3882356276455
98,137.43832043480936,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022535071590190147,0.0,3.699241657428201e-07,0.0,4.4480661707062066e-07,292.20026234214936,5015.3460000000005,-4.532649192809946e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11074357969916311,292.3335409934387
99,139.866258885217,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02403455009313469,0.0,3.865250542584957e-07,0.0,5.059014015675529e-07,309.98408966909784,5008.62,-3.2712559534686994e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11057083526183176,310.1186950544528
