,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
10,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,7.820670083163426,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02261909643445181,0.0,3.672153793759692e-07,0.0,4.3619062673198627e-07,383.63548154399996,4976.775,-1.566464669084545e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7686138942171
11,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8.01810051816732,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019175028427071486,0.0,3.663626369681545e-07,0.0,4.2203714810250567e-07,383.63548154399996,4976.775,-2.333728460714993e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7651698262097
12,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,7.910478962723144,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020907362801418167,0.0,3.7754336739312754e-07,0.0,4.369918917236185e-07,383.63548154399996,4976.775,-4.398074170080876e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7669021605841
13,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,7.817130384432886,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020702515134752353,0.0,4.1869545387729016e-07,0.0,4.1745668358437154e-07,383.63548154399996,4976.775,-2.1795811179515068e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7666973129174
14,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8.463679870457081,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.023024065777005102,0.0,3.411213147208813e-07,0.0,5.078549709153384e-07,383.63548154399996,4976.775,-1.2894708712792513e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76901886355967
15,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8.547632257170097,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020821703388106384,0.0,3.473805583536443e-07,0.0,4.2597822838973943e-07,383.63548154399996,4976.775,-1.7584634194314881e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76681650117075
16,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8.312440007048975,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02377498433645515,0.0,4.156343407518533e-07,0.0,4.82784883365971e-07,383.63548154399996,4976.775,-1.6804940223826072e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7697697821191
17,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8.156230924134977,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019600490372402964,0.0,3.416126677958586e-07,0.0,3.9866708179041685e-07,383.63548154399996,4976.775,-1.5458062978535792e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76559528815505
18,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8.441401435739499,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.025661906273634842,0.0,4.072333234926606e-07,0.0,5.104902911660363e-07,383.63548154399996,4976.775,-1.922001438927665e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7716567040563
19,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8.321460187165737,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022099844712463488,0.0,3.973990769627549e-07,0.0,4.896579465095552e-07,383.63548154399996,4976.775,-2.6333977019920846e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7680946424951
